"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2010","1.4425","1.4300","1.4440","1.4125","","0.87%"
"05/01/2010","1.4300","1.4125","1.4320","1.4125","","1.20%"
"04/01/2010","1.4130","1.4225","1.4330","1.4030","","-0.54%"
"03/01/2010","1.4207","1.4263","1.4312","1.4067","","-0.46%"
"02/01/2010","1.4272","1.4312","1.4467","1.4112","","-0.28%"
"01/01/2010","1.4312","1.4323","1.4527","1.4127","","-0.04%"
"12/01/2009","1.4318","1.4527","1.4527","1.4227","","0.22%"
"11/01/2009","1.4287","1.4318","1.4478","1.4272","","-0.14%"
"10/01/2009","1.4307","1.4483","1.4567","1.4307","","-1.08%"
"09/01/2009","1.4463","1.4612","1.4643","1.4387","","-1.04%"
"08/01/2009","1.4615","1.4980","1.4985","1.4525","","-2.34%"
"07/01/2009","1.4965","1.4940","1.5020","1.4425","","0.07%"
"06/01/2009","1.4955","1.4740","1.4955","1.4735","","1.39%"
"05/01/2009","1.4750","1.4250","1.4750","1.4135","","1.46%"
"04/01/2009","1.4538","1.4118","1.4547","1.4118","","2.96%"
"03/01/2009","1.4120","1.3965","1.4315","1.0160","","1.40%"
"02/01/2009","1.3925","1.3425","1.3985","1.3220","","3.90%"
"01/01/2009","1.3402","1.2697","1.3402","1.2697","","5.30%"
"12/01/2008","1.2728","1.2183","1.2737","1.2183","","4.82%"
"11/01/2008","1.2143","1.1727","1.2143","1.1583","","3.65%"
"10/01/2008","1.1715","1.1585","1.1720","1.1575","","1.03%"
"09/01/2008","1.1595","1.1605","1.1635","1.1535","","0.24%"
"08/01/2008","1.1567","1.1400","1.1638","1.1400","","0.15%"
"07/01/2008","1.1550","1.0901","1.1600","1.0100","","4.52%"
"06/01/2008","1.1050","1.0275","1.1050","0.9750","","8.74%"
"05/01/2008","1.0162","0.9815","1.0467","0.9700","","1.22%"
"04/01/2008","1.0040","0.9780","1.0055","0.9535","","1.64%"
"03/01/2008","0.9878","0.9620","0.9927","0.9600","","1.96%"
"02/01/2008","0.9688","0.9775","0.9863","0.9461","","0.00%"
"01/01/2008","0.9688","0.9725","0.9987","0.9450","","0.45%"
"12/01/2007","0.9645","0.9710","1.0020","0.9450","","-2.13%"
"11/01/2007","0.9855","0.9590","0.9945","0.9375","","2.39%"
"10/01/2007","0.9625","0.9400","0.9635","0.9350","","1.48%"
"09/01/2007","0.9485","0.9330","0.9501","0.9215","","0.85%"
"08/01/2007","0.9405","0.9260","0.9420","0.9220","","1.05%"
"07/01/2007","0.9307","0.9240","0.9372","0.9190","","0.43%"
"06/01/2007","0.9267","0.9255","0.9267","0.9255","","-0.10%"
"05/01/2007","0.9276","0.9264","0.9276","0.9264","","0.06%"
"04/01/2007","0.9270","0.9252","0.9270","0.9252","","0.08%"
"03/01/2007","0.9263","0.9247","0.9263","0.9247","","-0.34%"
"02/01/2007","0.9295","0.9275","0.9295","0.9275","","0.92%"
"01/01/2007","0.9210","0.9160","0.9210","0.9160","","-0.14%"
"12/01/2006","0.9223","0.9211","0.9223","0.9211","","0.10%"
"11/01/2006","0.9214","0.9193","0.9214","0.9193","","-0.31%"
"10/01/2006","0.9243","0.9221","0.9243","0.9221","","0.14%"
"09/01/2006","0.9230","0.9200","0.9230","0.9200","","0.33%"
"08/01/2006","0.9200","0.9150","0.9200","0.9150","","-0.27%"
"07/01/2006","0.9225","0.9195","0.9225","0.9195","","0.71%"
"06/01/2006","0.9160","0.9110","0.9160","0.9110","","0.08%"
"05/01/2006","0.9153","0.9125","0.9153","0.9125","","0.14%"
"04/01/2006","0.9140","0.9100","0.9140","0.9100","","-0.25%"
"03/01/2006","0.9163","0.9155","0.9163","0.9155","","0.25%"
"02/01/2006","0.9140","0.9090","0.9140","0.9090","","0.49%"
"01/01/2006","0.9095","0.9075","0.9095","0.9075","","-0.05%"
"12/01/2005","0.9100","0.9050","0.9100","0.9050","","0.00%"
"11/01/2005","0.9100","0.9050","0.9100","0.9050","","0.28%"
"10/01/2005","0.9075","0.8975","0.9075","0.8975","","0.14%"
"09/01/2005","0.9062","0.8975","0.9062","0.8975","","0.13%"
"08/01/2005","0.9050","0.8950","0.9050","0.8950","","0.11%"
"07/01/2005","0.9040","0.8940","0.9040","0.8940","","0.02%"
"06/01/2005","0.9038","0.8925","0.9038","0.8925","","0.14%"
"05/01/2005","0.9025","0.8925","0.9025","0.8925","","-0.02%"
"04/01/2005","0.9027","0.8925","0.9027","0.8925","","0.02%"
"03/01/2005","0.9025","0.8925","0.9025","0.8925","","0.08%"
"02/01/2005","0.9018","0.8915","0.9018","0.8915","","0.20%"
"01/01/2005","0.9000","0.8900","0.9000","0.8900","","0.00%"
"12/01/2004","0.9000","0.8900","0.9000","0.8900","","-0.22%"
"11/01/2004","0.9020","0.8920","0.9020","0.8920","","0.22%"
"10/01/2004","0.9000","0.8900","0.9000","0.8900","","-0.11%"
"09/01/2004","0.9010","0.8910","0.9010","0.8910","","-0.02%"
"08/01/2004","0.9012","0.8900","0.9012","0.8900","","-0.22%"
"07/01/2004","0.9032","0.8931","0.9032","0.8931","","0.36%"
"06/01/2004","0.9000","0.8900","0.9000","0.8900","","-0.09%"
"05/01/2004","0.9008","0.8901","0.9008","0.8901","","1.79%"
"04/01/2004","0.8850","0.8750","0.8850","0.8750","","0.42%"
"03/01/2004","0.8813","0.8725","0.8813","0.8725","","0.15%"
"02/01/2004","0.8800","0.8700","0.8800","0.8700","","1.44%"
"01/01/2004","0.8675","0.8550","0.8675","0.8550","","0.29%"
"12/01/2003","0.8650","0.8550","0.8650","0.8550","","-1.70%"
"11/01/2003","0.8800","0.8724","0.8800","0.8724","","3.07%"
"10/01/2003","0.8538","0.8425","0.8538","0.8425","","-0.14%"
"09/01/2003","0.8550","0.8450","0.8550","0.8450","","0.00%"
"08/01/2003","0.8550","0.8500","0.8550","0.8500","","1.18%"
"07/01/2003","0.8450","0.8400","0.8450","0.8400","","-2.65%"
"06/01/2003","0.8680","0.8600","0.8680","0.8600","","0.06%"
"05/01/2003","0.8675","0.8600","0.8675","0.8600","","0.46%"
"04/01/2003","0.8635","0.8520","0.8635","0.8520","","3.10%"
"03/01/2003","0.8375","0.8275","0.8375","0.8275","","0.90%"
"02/01/2003","0.8300","0.8200","0.8300","0.8200","","-0.90%"
"01/01/2003","0.8375","0.8275","0.8375","0.8275","","0.28%"
