"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2017","35.900","35.755","36.110","35.672","","0.00%"
"01/01/2017","35.900","35.800","36.181","35.522","","0.28%"
"12/01/2016","35.800","35.858","36.271","35.100","","-0.42%"
"11/01/2016","35.950","35.900","36.429","35.639","","0.14%"
"10/01/2016","35.900","35.700","35.976","35.549","","0.56%"
"09/01/2016","35.700","35.700","35.838","35.583","","0.00%"
"08/01/2016","35.700","35.700","36.113","35.494","","0.00%"
"07/01/2016","35.700","35.600","36.134","35.362","","0.28%"
"06/01/2016","35.600","35.600","36.100","35.350","","0.00%"
"05/01/2016","35.600","34.400","36.076","34.300","","3.49%"
"04/01/2016","34.400","34.300","35.500","34.300","","0.29%"
"03/01/2016","34.300","34.300","34.900","34.200","","-1.15%"
"02/01/2016","34.700","34.400","34.750","33.700","","0.87%"
"01/01/2016","34.400","31.050","35.379","30.500","","10.26%"
"12/01/2015","31.200","31.700","33.000","29.067","","-1.58%"
"11/01/2015","31.700","32.600","34.350","31.200","","-2.76%"
"10/01/2015","32.600","29.200","34.500","28.700","","11.64%"
"09/01/2015","29.200","31.600","33.038","28.400","","-7.59%"
"08/01/2015","31.600","32.500","33.150","31.150","","-2.77%"
"07/01/2015","32.500","32.700","32.988","31.962","","-0.61%"
"06/01/2015","32.700","31.500","33.353","30.900","","3.81%"
"05/01/2015","31.500","30.600","32.489","30.379","","2.94%"
"04/01/2015","30.600","31.400","32.050","29.100","","-2.55%"
"03/01/2015","31.400","29.067","31.950","28.428","","7.90%"
"02/01/2015","29.100","29.300","31.500","28.968","","-0.68%"
"01/01/2015","29.300","29.300","31.150","28.917","","0.00%"
"12/01/2014","29.300","28.850","29.400","28.850","","-5.02%"
"11/01/2014","30.850","29.250","31.050","29.017","","5.47%"
"10/01/2014","29.250","29.250","29.272","29.017","","0.00%"
"09/01/2014","29.250","29.250","29.272","29.000","","0.00%"
"08/01/2014","29.250","29.250","29.272","29.017","","0.00%"
"07/01/2014","29.250","29.250","29.272","29.017","","0.00%"
"06/01/2014","29.250","29.350","29.350","29.000","","-0.34%"
"05/01/2014","29.350","29.750","29.962","29.017","","-1.68%"
"04/01/2014","29.850","29.050","31.100","28.917","","0.00%"
